location,lat,lon,requested_dt_utc,observed_dt_utc,observed_dt_local,timezone,timezone_offset_seconds,sunrise_utc,sunrise_local,sunset_utc,sunset_local,temp,feels_like,pressure,humidity,dew_point,clouds,uvi,visibility,wind_speed,wind_gust,wind_deg,weather_id,weather_main,weather_description,rain_1h_mm,snow_1h_mm
"Southampton, UK",50.9105,-1.4049,2025-10-21T12:00:00+00:00,2025-10-21T12:00:00+00:00,2025-10-21T13:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,14.36,14.2,994,90,12.74,75,,10000,5.14,,220,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-21T13:00:00+00:00,2025-10-21T13:00:00+00:00,2025-10-21T14:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,14.67,14.52,993,89,12.88,40,,10000,5.66,,220,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T14:00:00+00:00,2025-10-21T14:00:00+00:00,2025-10-21T15:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,14.76,14.43,993,82,11.72,40,,10000,7.2,,230,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T15:00:00+00:00,2025-10-21T15:00:00+00:00,2025-10-21T16:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,12.74,12.55,994,95,11.96,75,,2900,4.63,,270,311,Drizzle,drizzle rain,1.02,
"Southampton, UK",50.9105,-1.4049,2025-10-21T16:00:00+00:00,2025-10-21T16:00:00+00:00,2025-10-21T17:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,12.74,12.52,994,94,11.8,20,,10000,4.12,,240,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-21T17:00:00+00:00,2025-10-21T17:00:00+00:00,2025-10-21T18:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,12.41,12.16,994,94,11.47,20,,10000,3.09,,240,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T18:00:00+00:00,2025-10-21T18:00:00+00:00,2025-10-21T19:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,11.66,11.39,994,96,11.04,20,,10000,2.57,,230,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T19:00:00+00:00,2025-10-21T19:00:00+00:00,2025-10-21T20:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,11.66,11.39,995,96,11.04,75,,10000,4.12,,240,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T20:00:00+00:00,2025-10-21T20:00:00+00:00,2025-10-21T21:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,10.54,10.13,995,95,9.77,20,,10000,2.57,,240,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T21:00:00+00:00,2025-10-21T21:00:00+00:00,2025-10-21T22:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,10.72,10.3,996,94,9.79,0,,10000,2.57,,250,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T22:00:00+00:00,2025-10-21T22:00:00+00:00,2025-10-21T23:00:00+01:00,Europe/London,3600,2025-10-21T06:38:40+00:00,2025-10-21T07:38:40+01:00,2025-10-21T17:01:28+00:00,2025-10-21T18:01:28+01:00,9.66,7.82,996,97,9.21,25,,,3.52,,261,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-21T23:00:00+00:00,2025-10-21T23:00:00+00:00,2025-10-22T00:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.98,7.21,997,97,8.53,16,,,3.13,,261,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T00:00:00+00:00,2025-10-22T00:00:00+00:00,2025-10-22T01:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.24,6.47,997,98,7.94,41,,,2.88,,258,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T01:00:00+00:00,2025-10-22T01:00:00+00:00,2025-10-22T02:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.24,6.61,997,98,7.94,73,,,2.68,,258,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T02:00:00+00:00,2025-10-22T02:00:00+00:00,2025-10-22T03:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.24,6.65,997,98,7.94,85,,,2.62,,257,804,Clouds,overcast clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T03:00:00+00:00,2025-10-22T03:00:00+00:00,2025-10-22T04:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.24,6.69,997,98,7.94,49,,,2.57,,261,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T04:00:00+00:00,2025-10-22T04:00:00+00:00,2025-10-22T05:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,7.99,6.56,997,97,7.54,63,,,2.35,,266,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T05:00:00+00:00,2025-10-22T05:00:00+00:00,2025-10-22T06:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,7.65,7.65,998,98,7.35,96,,5000,0.51,,350,701,Mist,mist,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T06:00:00+00:00,2025-10-22T06:00:00+00:00,2025-10-22T07:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,7.19,7.19,998,99,7.04,20,,700,1.03,,110,741,Fog,fog,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T07:00:00+00:00,2025-10-22T07:00:00+00:00,2025-10-22T08:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,7.4,7.4,998,99,7.25,40,,8000,1.03,,360,741,Fog,fog,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T08:00:00+00:00,2025-10-22T08:00:00+00:00,2025-10-22T09:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,7.79,7.79,999,99,7.64,40,,8000,0.51,,140,741,Fog,fog,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T09:00:00+00:00,2025-10-22T09:00:00+00:00,2025-10-22T10:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,9.18,9.18,999,98,8.88,57,,8000,0.51,,220,741,Fog,fog,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T10:00:00+00:00,2025-10-22T10:00:00+00:00,2025-10-22T11:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,11.31,11,999,96,10.7,20,,10000,1.54,,200,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T11:00:00+00:00,2025-10-22T11:00:00+00:00,2025-10-22T12:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,12.8,12.51,998,91,11.37,20,,10000,1.54,,240,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T12:00:00+00:00,2025-10-22T12:00:00+00:00,2025-10-22T13:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,14.76,14.41,998,81,11.54,20,,10000,1.54,,190,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T13:00:00+00:00,2025-10-22T13:00:00+00:00,2025-10-22T14:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,15.27,14.81,997,75,10.87,20,,10000,2.06,,280,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-22T14:00:00+00:00,2025-10-22T14:00:00+00:00,2025-10-22T15:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,14.39,13.95,996,79,10.8,40,,10000,3.09,,200,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T15:00:00+00:00,2025-10-22T15:00:00+00:00,2025-10-22T16:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,13.58,13.06,996,79,10.01,20,,10000,2.57,,180,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T16:00:00+00:00,2025-10-22T16:00:00+00:00,2025-10-22T17:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,12.68,12.2,994,84,10.05,0,,10000,1.03,,0,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-22T17:00:00+00:00,2025-10-22T17:00:00+00:00,2025-10-22T18:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,11.42,10.94,993,89,9.67,0,,10000,1.03,,120,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-22T18:00:00+00:00,2025-10-22T18:00:00+00:00,2025-10-22T19:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,10.22,9.78,992,95,9.46,75,,7000,1.54,,80,501,Rain,moderate rain,3.39,
"Southampton, UK",50.9105,-1.4049,2025-10-22T19:00:00+00:00,2025-10-22T19:00:00+00:00,2025-10-22T20:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,9.8,8.54,990,95,9.04,75,,8000,2.57,,60,501,Rain,moderate rain,3.9,
"Southampton, UK",50.9105,-1.4049,2025-10-22T20:00:00+00:00,2025-10-22T20:00:00+00:00,2025-10-22T21:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,9.28,7.31,988,94,8.37,75,,8000,3.6,,40,501,Rain,moderate rain,1.02,
"Southampton, UK",50.9105,-1.4049,2025-10-22T21:00:00+00:00,2025-10-22T21:00:00+00:00,2025-10-22T22:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,9.22,6.76,986,94,8.31,75,,10000,4.63,,40,500,Rain,light rain,0.51,
"Southampton, UK",50.9105,-1.4049,2025-10-22T22:00:00+00:00,2025-10-22T22:00:00+00:00,2025-10-22T23:00:00+01:00,Europe/London,3600,2025-10-22T06:40:22+00:00,2025-10-22T07:40:22+01:00,2025-10-22T16:59:28+00:00,2025-10-22T17:59:28+01:00,8.64,8.28,983,97,8.19,100,,,1.34,3.58,14,500,Rain,light rain,0.51,
"Southampton, UK",50.9105,-1.4049,2025-10-22T23:00:00+00:00,2025-10-22T23:00:00+00:00,2025-10-23T00:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.64,8.28,982,97,8.19,100,,,1.34,4.47,30,500,Rain,light rain,0.42,
"Southampton, UK",50.9105,-1.4049,2025-10-23T00:00:00+00:00,2025-10-23T00:00:00+00:00,2025-10-23T01:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,9,8.69,981,97,8.55,100,,,1.34,5.36,352,500,Rain,light rain,0.59,
"Southampton, UK",50.9105,-1.4049,2025-10-23T01:00:00+00:00,2025-10-23T01:00:00+00:00,2025-10-23T02:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.44,8.06,979,97,7.99,100,,,1.34,5.36,340,500,Rain,light rain,0.38,
"Southampton, UK",50.9105,-1.4049,2025-10-23T02:00:00+00:00,2025-10-23T02:00:00+00:00,2025-10-23T03:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.44,8.06,979,97,7.99,100,,,1.34,4.47,346,500,Rain,light rain,0.42,
"Southampton, UK",50.9105,-1.4049,2025-10-23T03:00:00+00:00,2025-10-23T03:00:00+00:00,2025-10-23T04:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.44,8.06,978,97,7.99,100,,,1.34,2.68,346,501,Rain,moderate rain,1.01,
"Southampton, UK",50.9105,-1.4049,2025-10-23T04:00:00+00:00,2025-10-23T04:00:00+00:00,2025-10-23T05:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.01,6.67,979,97,7.56,100,,,2.24,6.26,322,501,Rain,moderate rain,1.61,
"Southampton, UK",50.9105,-1.4049,2025-10-23T05:00:00+00:00,2025-10-23T05:00:00+00:00,2025-10-23T06:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.5,4.95,980,96,7.9,100,,10000,7.2,,320,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T06:00:00+00:00,2025-10-23T06:00:00+00:00,2025-10-23T07:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.5,4.95,981,96,7.9,100,,10000,7.2,12.35,320,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T07:00:00+00:00,2025-10-23T07:00:00+00:00,2025-10-23T08:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.23,4.76,983,96,7.63,100,,10000,6.69,,320,310,Drizzle,light intensity drizzle rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T08:00:00+00:00,2025-10-23T08:00:00+00:00,2025-10-23T09:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.5,4.8,985,93,7.43,75,,10000,7.72,,310,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T09:00:00+00:00,2025-10-23T09:00:00+00:00,2025-10-23T10:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,9.31,5.85,987,91,7.92,75,,10000,7.72,12.86,320,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T10:00:00+00:00,2025-10-23T10:00:00+00:00,2025-10-23T11:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,10.1,9.41,989,86,7.87,40,,10000,6.69,,310,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T11:00:00+00:00,2025-10-23T11:00:00+00:00,2025-10-23T12:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,10.67,9.93,991,82,7.73,75,,10000,6.69,,300,803,Clouds,broken clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T12:00:00+00:00,2025-10-23T12:00:00+00:00,2025-10-23T13:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,11.93,11.14,992,75,7.64,20,,10000,7.72,,290,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T13:00:00+00:00,2025-10-23T13:00:00+00:00,2025-10-23T14:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,12.77,11.98,993,72,7.86,40,,10000,6.17,,290,802,Clouds,scattered clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T14:00:00+00:00,2025-10-23T14:00:00+00:00,2025-10-23T15:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,10.67,9.91,993,81,7.55,40,,10000,8.23,,290,500,Rain,light rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T15:00:00+00:00,2025-10-23T15:00:00+00:00,2025-10-23T16:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,9.59,6.5,994,88,7.7,40,,10000,6.69,,280,500,Rain,light rain,0.45,
"Southampton, UK",50.9105,-1.4049,2025-10-23T16:00:00+00:00,2025-10-23T16:00:00+00:00,2025-10-23T17:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,8.56,4.02,996,81,5.49,75,,10000,11.32,16.46,310,500,Rain,light rain,0.66,
"Southampton, UK",50.9105,-1.4049,2025-10-23T17:00:00+00:00,2025-10-23T17:00:00+00:00,2025-10-23T18:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,6.97,3.15,997,90,5.44,40,,10000,6.69,,300,520,Rain,light intensity shower rain,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T18:00:00+00:00,2025-10-23T18:00:00+00:00,2025-10-23T19:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,6.97,3.74,999,90,5.44,40,,10000,5.14,,290,300,Drizzle,light intensity drizzle,0.25,
"Southampton, UK",50.9105,-1.4049,2025-10-23T19:00:00+00:00,2025-10-23T19:00:00+00:00,2025-10-23T20:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,6.97,4.22,1000,89,5.28,0,,10000,4.12,,280,500,Rain,light rain,0.11,
"Southampton, UK",50.9105,-1.4049,2025-10-23T20:00:00+00:00,2025-10-23T20:00:00+00:00,2025-10-23T21:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,6.45,4.19,1000,89,4.77,0,,10000,3.09,,260,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T21:00:00+00:00,2025-10-23T21:00:00+00:00,2025-10-23T22:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,6.12,2.91,1001,89,4.45,0,,10000,4.63,,270,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T22:00:00+00:00,2025-10-23T22:00:00+00:00,2025-10-23T23:00:00+01:00,Europe/London,3600,2025-10-23T06:42:04+00:00,2025-10-23T07:42:04+01:00,2025-10-23T16:57:30+00:00,2025-10-23T17:57:30+01:00,5.67,5.67,1001,92,4.47,9,,,0.89,2.24,239,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-23T23:00:00+00:00,2025-10-23T23:00:00+00:00,2025-10-24T00:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5.19,5.19,1002,92,4,7,,,0.89,2.24,243,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T00:00:00+00:00,2025-10-24T00:00:00+00:00,2025-10-24T01:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5.11,3.72,1002,92,3.92,4,,,1.79,4.92,259,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T01:00:00+00:00,2025-10-24T01:00:00+00:00,2025-10-24T02:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,4.97,4.97,1002,87,2.99,5,,,0.45,1.79,184,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T02:00:00+00:00,2025-10-24T02:00:00+00:00,2025-10-24T03:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5,4.17,1002,96,4.42,1,,,1.34,2.24,236,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T03:00:00+00:00,2025-10-24T03:00:00+00:00,2025-10-24T04:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5.02,5.02,1002,96,4.44,2,,,0.89,2.68,195,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T04:00:00+00:00,2025-10-24T04:00:00+00:00,2025-10-24T05:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,4.97,4.97,1002,96,4.39,1,,,0.45,2.68,266,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T05:00:00+00:00,2025-10-24T05:00:00+00:00,2025-10-24T06:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,4.6,1.3,1002,93,3.57,0,,10000,4.12,,240,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T06:00:00+00:00,2025-10-24T06:00:00+00:00,2025-10-24T07:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,4.45,1.78,1002,93,3.42,0,,10000,3.09,,270,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T07:00:00+00:00,2025-10-24T07:00:00+00:00,2025-10-24T08:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5.15,2.28,1002,92,3.96,0,,10000,3.6,,240,800,Clear,clear sky,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T08:00:00+00:00,2025-10-24T08:00:00+00:00,2025-10-24T09:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,5.91,3.54,1002,92,4.71,20,,10000,3.09,,240,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T09:00:00+00:00,2025-10-24T09:00:00+00:00,2025-10-24T10:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,8.41,5.99,1002,84,5.87,20,,10000,4.12,,240,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T10:00:00+00:00,2025-10-24T10:00:00+00:00,2025-10-24T11:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,10.37,9.63,1002,83,7.61,20,,10000,5.66,,250,801,Clouds,few clouds,,
"Southampton, UK",50.9105,-1.4049,2025-10-24T11:00:00+00:00,2025-10-24T11:00:00+00:00,2025-10-24T12:00:00+01:00,Europe/London,3600,2025-10-24T06:43:47+00:00,2025-10-24T07:43:47+01:00,2025-10-24T16:55:33+00:00,2025-10-24T17:55:33+01:00,11.52,10.66,1002,74,7.05,20,,10000,7.2,,250,801,Clouds,few clouds,,
